Time,Value,Label
20877.94504,58,0
20887.94504,59,0
20888.94504,59,0
20893.9450099,59,0
20902.94504,59,0
20903.94504,59,0
20908.9450099,59,0
20913.94504,59,0
20918.94504,59,0
20926.94504,59,0
20929.94504,59,0
20935.94504,59,0
20941.94504,59,0
20945.9450099,59,0
20950.9450099,59,0
20955.94504,59,0
20963.9450099,58,0
20966.94504,59,0
20973.94504,59,0
20977.94504,59,0
20984.94504,57,0
20987.94504,57,0
20992.94504,57,0
20997.9450099,58,0
21002.94504,58,0
21008.94504,59,0
21013.94504,59,0
21019.94504,59,0
21024.9450099,59,0
21029.9450099,59,0
21034.94504,58,0
21039.94504,58,0
21044.94504,57,0
21049.9450099,57,0
21054.94504,57,0
21059.94504,57,0
21064.94209,59,0
21069.9421201,58,0
21075.94209,58,0
21080.9421201,58,0
21085.9421201,59,0
21093.9421201,60,0
21096.9421201,59,0
21101.94209,59,0
21110.9421201,68,0
21112.94209,68,0
21116.9421201,69,0
21121.94209,68,0
21126.94209,68,0
21133.9421201,69,0
21140.9421201,78,0
21145.9421201,88,0
21147.9421201,88,0
21152.9421201,87,0
21161.9421201,62,0
21166.94209,59,0
21172.9421201,58,0
21173.9421201,58,0
21179.9421201,57,0
21189.94209,56,0
21194.9421201,56,0
21199.9421201,56,0
21204.94209,53,0
21206.9421201,54,0
21210.9421201,53,0
21216.9421201,53,0
21222.9421201,53,0
21230.9421201,55,0
21234.9421201,54,0
21237.9421201,52,0
21244.94209,54,0
21248.9421201,55,0
21254.94209,54,0
21263.9421201,56,0
21264.9421201,56,0
21269.9421201,54,0
21274.94209,55,0
21279.94209,55,0
21284.9421201,55,0
21289.9421201,54,0
21296.94209,55,0
21299.9421201,57,0
21304.9421201,55,0
21309.94209,54,0
21314.9421201,55,0
21319.94209,56,0
21324.9421201,56,0
21333.94209,57,0
21335.9421201,56,0
21340.94209,56,0
21345.94209,56,0
21350.9421201,56,0
21356.9421201,56,0
21361.9421201,56,0
21371.94209,56,0
21372.9421201,56,0
21377.94209,56,0
21382.9421201,57,0
21388.9421201,57,0
21394.9421201,57,0
21399.9421201,57,0
21404.9421201,54,0
21412.9421201,58,0
21414.9421201,58,0
21419.9421201,59,0
21424.9421201,58,0
21429.9421201,58,0
21434.9421201,58,0
21439.94209,59,0
21444.9421201,56,0
21449.94209,59,0
21455.9421201,58,0
21459.94209,58,0
21464.9421201,59,0
21470.9421201,59,0
21476.9421201,62,0
21481.94209,64,0
21486.94209,64,0
21494.94209,68,0
21500.9421201,67,0
21502.9421201,67,0
21508.94209,53,0
21517.9421201,53,0
21519.9421201,52,0
21528.9421201,51,0
21529.94209,51,0
21538.94209,54,0
21540.9421201,54,0
21550.9421201,56,0
21555.94209,55,0
21556.94209,55,0
21565.9421201,53,0
21567.9421201,53,0
21572.9421201,53,0
21576.9421201,53,0
21582.94209,53,0
21587.9421201,52,0
21592.9421201,52,0
21598.94209,53,0
21603.94209,54,0
21608.94209,55,0
21613.9421201,55,0
21622.9421201,56,0
21623.94209,56,0
21628.9421201,58,0
21635.94209,58,0
21639.9421201,58,0
21645.94209,55,0
21650.9421201,55,0
21656.9421201,55,0
21662.94209,56,0
21667.9421201,55,0
21672.9421201,55,0
21678.94209,53,0
21683.94209,53,0
21688.9421201,54,0
21696.9421201,58,0
21699.9421201,58,0
21705.9421201,57,0
21710.9421201,57,0
21715.9421201,57,0
21720.9421201,57,0
21725.9421201,56,0
21730.94209,56,0
21735.9421201,56,0
21743.9421201,59,0
21745.94209,59,0
21753.9421201,55,0
21755.94209,56,0
21760.9421201,56,0
21769.9421201,52,0
21770.94209,52,0
21775.9421201,54,0
21781.94209,55,0
21786.9421201,55,0
21792.9421201,55,0
21798.9421201,56,0
21804.9421201,57,0
21809.9421201,57,0
21815.9421201,58,0
21825.9421201,55,0
21826.9421201,55,0
21831.9421201,56,0
21838.9421201,56,0
21841.94209,56,0
21846.9421201,57,0
21851.94209,58,0
21856.9421201,59,0
21861.9421201,60,0
21866.9421201,60,0
21871.9421201,59,0
21876.9421201,59,0
21881.9421201,59,0
21887.9421201,60,0
21891.9421201,59,0
21896.9421201,60,0
21901.9421201,60,0
21907.9421201,61,0
21913.9421201,61,0
21919.9421201,63,0
21924.9421201,63,0
21930.9421201,63,0
21937.9421201,63,0
21940.9421201,62,0
21945.94209,62,0
21952.94209,62,0
21960.9421201,64,0
21961.94209,64,0
21966.94209,61,0
21971.9421201,64,0
21976.94209,65,0
21981.9421201,64,0
21987.9421201,63,0
21992.9421201,64,0
21997.94209,64,0
22002.9421201,64,0
22012.9421201,64,0
22013.94209,64,0
22018.9421201,64,0
22027.9421201,52,0
22030.9421201,52,0
22035.9421201,56,0
22040.9421201,58,0
22045.9421201,58,0
22050.9421201,58,0
22055.9421201,59,0
22061.94209,59,0
22070.9421201,59,0
22071.9421201,59,0
22076.9421201,61,0
22083.94209,63,0
22087.94209,65,0
22092.9421201,65,0
22098.9421201,63,0
22104.94209,62,0
22109.9421201,63,0
22116.9421201,63,0
22123.9421201,63,0
22125.94209,64,0
22132.9421201,73,0
22134.94209,73,0
22139.9421201,73,0
22144.9421201,68,0
22149.9421201,73,0
22159.9421201,74,0
22161.9421201,74,0
22165.9421201,75,0
22172.94209,87,0
22178.9421201,75,0
22184.94209,63,0
22191.9421201,59,0
22196.9421201,57,0
22201.9421201,58,0
22206.9421201,58,0
22207.9421201,58,0
22215.9421201,54,0
22217.94209,55,0
22222.94209,55,0
22231.9421201,57,0
22232.9421201,58,0
22241.94209,59,0
22242.9421201,59,0
22247.9421201,59,0
22253.9421201,59,0
22262.9421201,59,0
22266.94209,59,0
22273.94209,59,0
22275.94209,59,0
22284.9421201,59,0
22287.94209,61,0
22291.9421201,62,0
22296.9421201,62,0
22301.9421201,63,0
22306.94209,64,0
22315.9421201,64,0
22317.94209,62,0
22321.9421201,61,0
22327.9421201,61,0
22334.9421201,61,0
22341.9421201,62,0
22346.94209,62,0
22348.94209,61,0
22357.9421201,53,0
22358.9421201,53,0
22363.9421201,55,0
22368.9421201,57,0
22373.9421201,57,0
22379.9421201,59,0
22384.9421201,59,0
22390.9421201,59,0
22397.94209,59,0
22404.94209,59,0
22406.9421201,59,0
22411.94209,59,0
22416.9421201,59,0
22421.9421201,59,0
22429.94209,62,0
22434.94209,62,0
22440.9421201,66,0
22443.9421201,67,0
22446.94209,67,0
22455.9421201,68,0
22457.9421201,67,0
22466.9421201,59,0
22470.9421201,57,0
22472.9421201,57,0
22480.9421201,59,0
22485.9421201,59,0
22490.94209,63,0
22492.94209,63,0
22497.9421201,62,0
22502.9421201,61,0
22507.9421201,61,0
22512.9421201,61,0
22522.9421201,62,0
22526.9421201,61,0
22528.9421201,61,0
22533.94209,61,0
22542.94209,63,0
22544.9421201,64,0
22550.9421201,65,0
22560.9421201,66,0
22563.9421201,66,0
22566.9421201,66,0
22575.94209,58,0
22577.9421201,59,0
22585.9421201,59,0
22588.94209,64,0
22593.9421201,66,0
22598.9421201,67,0
22605.9421201,67,0
22608.94209,69,0
22614.9421201,70,0
22619.94209,70,0
22624.9421201,70,0
22629.9421201,68,0
22634.9421201,70,0
22639.9421201,76,0
22648.9421201,91,0
22651.94209,90,0
22660.9421201,67,0
22665.9421201,61,0
22670.9421201,60,0
22675.94209,60,0
22676.9421201,60,0
22684.94209,61,0
22686.9421201,61,0
22696.9421201,61,0
22697.9421201,61,0
22706.9421201,62,0
22711.9421201,59,0
22715.9421201,57,0
22717.94209,58,0
22723.9421201,59,0
22730.9421201,59,0
22737.9421201,61,0
22740.9421201,66,0
22743.9421201,66,0
22748.9421201,63,0
22757.94209,64,0
22761.9421201,68,0
22763.9421201,71,0
22769.9421201,61,0
22774.9421201,65,0
22780.94209,61,0
22785.9421201,63,0
22794.9421201,60,0
22798.9421201,57,0
22803.94209,57,0
22810.9421201,57,0
22813.9421201,58,0
22817.9421201,58,0
22825.9421201,59,0
22828.94209,62,0
22831.9421201,62,0
22837.94209,63,0
22841.94209,66,0
22850.9421201,63,0
22851.9421201,62,0
22856.94209,59,0
22861.9421201,60,0
22866.9421201,61,0
22871.94209,60,0
22876.9421201,62,0
22881.94209,62,0
22886.9421201,63,0
22891.9421201,64,0
22899.9421201,64,0
22901.9421201,64,0
22906.9421201,61,0
22911.94209,61,0
22916.9421201,60,0
22921.9421201,60,0
22929.9421201,61,0
22932.9421201,62,0
22941.94209,58,0
22944.94209,59,0
22948.94209,58,0
22953.9421201,59,0
22958.9421201,59,0
22968.94209,55,0
22972.9421201,56,0
22974.9421201,57,0
22980.9421201,65,0
22988.9421201,59,0
22994.9421201,58,0
22999.94209,58,0
23000.9421201,59,0
23008.9421201,60,0
23010.9421201,63,0
23015.9421201,64,0
23021.9421201,64,0
23027.9421201,64,0
23031.9421201,61,0
23036.9421201,60,0
23042.9421201,62,0
23048.9421201,60,0
23053.9421201,61,0
23058.94209,61,0
23068.94209,57,0
23072.94209,58,0
23075.9421201,58,0
23081.94209,58,0
23086.9421201,59,0
23091.9421201,60,0
23097.9421201,56,0
23103.9421201,57,0
23108.9421201,56,0
23113.9421201,56,0
23119.94209,56,0
23124.9421201,56,0
23130.9421201,58,0
23134.9421201,61,0
23139.9421201,59,0
23148.9421201,59,0
23149.94209,60,0
23154.94209,60,0
23159.9421201,60,0
23165.9421201,59,0
23170.9421201,59,0
23176.9421201,59,0
23181.9421201,59,0
23188.94209,59,0
23192.9421201,61,0
23197.9421201,59,0
23202.94209,61,0
23207.94209,62,0
23212.9421201,60,0
23222.9421201,56,0
23226.9421201,59,0
23228.9421201,59,0
23233.9421201,59,0
23238.9421201,59,0
23245.9421201,58,0
23249.9421201,57,0
23254.9421201,57,0
23264.94209,61,0
23266.9421201,62,0
23271.94209,62,0
23277.9421201,62,0
23281.94209,60,0
23286.94209,59,0
23291.9421201,59,0
23299.9421201,59,0
23302.94209,57,0
23307.9421201,59,0
23312.9421201,60,0
23320.94209,63,0
23327.9421201,68,0
23328.94209,69,0
23333.9421201,73,0
23338.9421201,62,0
23343.9421201,60,0
23348.9421201,60,0
23353.94209,59,0
23358.9421201,59,0
23363.9421201,59,0
23369.94209,60,0
23374.9421201,60,0
23383.94209,63,0
23385.94209,65,0
23390.94209,66,0
23397.9421201,66,0
23401.9421201,65,0
23406.9421201,66,0
23412.94209,67,0
23417.9421201,65,0
23422.94209,65,0
23430.94209,66,0
23432.9421201,68,0
23438.9421201,69,0
23443.94209,71,0
23448.9421201,71,0
23458.9421201,68,0
23463.9421201,65,0
23464.9421201,64,0
23472.94209,58,0
23476.94209,57,0
23481.9421201,57,0
23488.9421201,56,0
23493.94209,56,0
23496.94209,57,0
23505.94209,58,0
23507.9421201,58,0
23513.9421201,59,0
23521.9421201,59,0
23528.9421201,58,0
23533.9421201,57,0
23535.9421201,57,0
23543.9421201,59,0
23546.9421201,59,0
23553.94209,59,0
23555.94209,59,0
23560.9421201,59,0
23565.9421201,59,0
23570.9421201,59,0
23577.94209,59,0
23582.9421201,60,0
23585.94209,60,0
23590.9421201,60,0
23598.9421201,61,0
23601.9421201,61,0
23606.9421201,61,0
23611.94209,61,0
23618.9421201,63,0
23625.9421201,67,0
23628.9421201,67,0
23631.9421201,66,0
23636.94209,65,0
23645.9421201,64,0
23648.94209,64,0
23651.9421201,65,0
23659.9421201,63,0
23661.9421201,62,0
23670.94209,58,0
23672.9421201,58,0
23678.94209,59,0
23683.9421201,59,0
23688.9421201,59,0
23697.94209,58,0
23699.9421201,58,0
23706.9421201,59,0
23710.94209,61,0
23717.9421201,61,0
23720.9421201,60,0
23725.9421201,57,0
23731.9421201,57,0
23736.9421201,58,0
23745.94209,58,0
23747.9421201,58,0
23752.9421201,58,0
23758.94209,58,0
23763.9421201,59,0
23769.9421201,59,0
23779.9421201,59,0
23780.94209,59,0
23785.9421201,59,0
23790.9421201,59,0
23796.9421201,59,0
23802.9421201,59,0
23808.94209,59,0
23813.94209,59,0
23818.9421201,60,0
23826.94209,60,0
23828.9421201,60,0
23834.94209,66,0
23844.9421201,57,0
23847.94209,57,0
23850.94209,57,0
23855.9421201,56,0
23861.9421201,56,0
23869.94209,59,0
23871.9421201,59,0
23876.94209,59,0
23881.9421201,59,0
23886.94209,59,0
23896.9421201,59,0
23901.9421201,59,0
23904.9421201,59,0
23907.9421201,59,0
23917.9421201,53,0
23922.9421201,53,0
23927.9421201,56,0
23928.94209,56,0
23933.9421201,58,0
23938.9421201,58,0
23943.9421201,58,0
23952.94209,58,0
23956.9421201,56,0
23959.9421201,56,0
23965.9421201,56,0
23971.9421201,56,0
23974.94209,55,0
23979.94209,55,0
23984.94209,56,0
23989.94209,56,0
23994.94209,56,0
23999.94209,56,0
24006.9421201,58,0
24009.9421201,59,0
24014.9421201,59,0
24024.9421201,59,0
24026.94209,58,0
24030.94209,57,0
24038.94209,58,0
24041.9421201,57,0
24046.9421201,57,0
24052.9421201,57,0
24060.9421201,59,0
24064.9421201,59,0
24069.9421201,59,0
24074.94209,59,0
24079.94209,59,0
24086.9421201,59,0
24089.9421201,60,0
24097.9421201,61,0
24099.9421201,61,0
24109.9421201,55,0
24112.94209,55,0
24115.9421201,55,0
24120.9421201,56,0
24125.9421201,55,0
24130.94209,56,0
24136.9421201,56,0
24140.9421201,63,0
24146.9421201,65,0
24152.94209,63,0
24162.9421201,58,0
24168.94209,59,0
24173.9421201,59,0
24179.94209,57,0
24183.94209,57,0
24185.94209,58,0
24190.94209,59,0
24195.94209,59,0
24204.94209,57,0
24206.9421201,56,0
24212.9421201,57,0
24217.9421201,58,0
24222.9421201,57,0
24230.9421201,57,0
24232.9421201,57,0
24238.94209,58,0
24247.9421201,58,0
24248.9421201,58,0
24253.94209,59,0
24258.9421201,59,0
24263.94209,59,0
24270.9421201,59,0
24273.94209,58,0
24278.9421201,57,0
24283.9421201,58,0
24288.94209,58,0
24293.9421201,58,0
24299.9421201,59,0
24305.9421201,59,0
24314.94209,59,0
24315.9421201,59,0
24323.9421201,59,0
24325.9421201,59,0
24330.9421201,59,0
24336.9421201,59,0
24341.9421201,59,0
24347.9421201,59,0
24357.9421201,60,0
24358.94209,60,0
24363.9421201,57,0
24369.9421201,56,0
24373.9421201,58,0
24378.9421201,59,0
24383.9421201,59,0
24388.9421201,59,0
24394.9421201,60,0
24399.9421201,61,0
24407.94209,60,0
24409.94209,59,0
24414.94209,59,0
24419.9421201,58,0
24425.9421201,58,0
24430.94209,58,0
24438.9421201,59,0
24440.9421201,59,0
24445.94209,59,0
24450.9421201,59,0
24455.94209,59,0
24464.9421201,56,0
24469.94209,57,0
24471.9421201,58,0
24476.9421201,58,0
24481.9421201,58,0
24486.9421201,59,0
24491.9421201,59,0
24496.94209,59,0
24501.9421201,59,0
24506.9421201,63,0
24513.9421201,59,0
24517.9421201,59,0
24523.9421201,59,0
24532.9421201,59,0
24533.94209,59,0
24538.9421201,58,0
24543.9421201,58,0
24548.9421201,59,0
24553.9421201,59,0
24558.94209,59,0
24563.94209,60,0
24568.9421201,61,0
24573.94209,61,0
24581.9421201,60,0
24583.9421201,60,0
24588.94209,59,0
24593.94209,59,0
24600.9421201,59,0
24604.94209,63,0
24608.94209,60,0
24613.9421201,59,0
24618.9421201,59,0
24624.9421201,59,0
24634.9421201,59,0
24635.9421201,59,0
24640.9421201,60,0
24646.9421201,60,0
24655.9421201,60,0
24656.9421201,61,0
24662.9421201,62,0
24671.9401901,62,0
24672.9401901,62,0
24680.9401901,61,0
24682.9401901,61,0
24687.9401901,59,0
24693.9401901,59,0
24698.94016,60,0
24703.94016,61,0
24708.9401901,61,0
24716.9401901,62,0
24719.9401901,62,0
24726.9401901,56,0
24729.9401901,57,0
24734.9401901,58,0
24739.94016,59,0
24744.94016,59,0
24749.94016,61,0
24754.94016,60,0
24759.9401901,59,0
24765.9401901,59,0
24770.94016,59,0
24775.9401901,59,0
24780.9401901,64,0
24787.94016,60,0
24791.94016,59,0
24796.9401901,58,0
24801.9401901,60,0
24807.9401901,59,0
24813.94016,59,0
24818.94016,59,0
24823.9401901,62,0
24828.9401901,60,0
24833.9401901,59,0
24839.9401901,59,0
24847.9401901,60,0
24849.94016,61,0
24854.94016,60,0
24859.9401901,59,0
24869.9401901,60,0
24870.9401901,60,0
24876.9401901,60,0
24882.9401901,60,0
24886.94016,59,0
24891.9401901,60,0
24898.9401901,61,0
24901.9401901,60,0
24906.9401901,59,0
24915.94016,59,0
24917.94016,58,0
24922.9401901,59,0
24927.9401901,59,0
24932.94016,59,0
24937.94016,59,0
24942.94016,59,0
24947.94016,60,0
24952.9401901,61,0
24957.94016,61,0
24962.9401901,61,0
24967.94016,60,0
24972.9401901,61,0
24977.94016,61,0
24982.9401901,61,0
24990.9401901,61,0
24997.9401901,61,0
25001.9401901,64,0
25003.94016,65,0
25008.94016,64,0
25017.9401901,65,0
25022.9401901,60,0
25024.94016,60,0
25028.94016,59,0
25038.9401901,61,0
25041.9401901,61,0
25045.94016,61,0
25053.94016,59,0
25057.9401901,58,0
25060.94016,59,0
25068.9401901,58,0
25070.9401901,58,0
25075.94016,58,0
25080.9401901,59,0
25085.9401901,59,0
25093.9401901,55,0
25095.94016,56,0
25101.94016,59,0
25105.9401901,60,0
25111.94016,59,0
25116.9401901,60,0
25122.9401901,62,0
25128.94016,62,0
25133.9401901,62,0
25138.94016,62,0
25143.94016,61,0
25148.9401901,61,0
25156.94016,55,0
25163.94016,56,0
25164.9401901,56,0
25170.9401901,57,0
25175.94016,58,0
25180.94016,60,0
25187.94016,61,0
25190.94016,62,0
25195.9401901,62,0
25205.94016,62,0
25207.94016,60,0
25215.9401901,60,0
25217.94016,60,0
25222.9401901,60,0
25227.9401901,60,0
25232.9401901,60,0
25238.9401901,60,0
25245.9401901,59,0
25249.9401901,59,0
25255.9401901,59,0
25261.9401901,59,0
25266.9401901,60,0
25271.94016,61,0
25276.9401901,62,0
25281.9401901,59,0
25286.94016,60,0
25291.9401901,60,0
25297.94016,60,0
25302.94016,59,0
25308.9401901,60,0
25312.94016,61,0
25317.94016,62,0
25322.94016,61,0
25327.94016,62,0
25332.9401901,62,0
25340.9401901,61,0
25342.94016,61,0
25347.9401901,61,0
25356.9401901,63,0
25359.94016,63,0
25363.94016,62,0
25368.94016,60,0
25373.94016,59,0
25378.94016,59,0
25383.9401901,59,0
25392.9401901,60,0
25395.94016,59,0
25400.9401901,60,0
25405.9401901,60,0
25411.94016,60,0
25416.94016,60,0
25421.94016,56,0
25426.9401901,55,0
25432.9401901,55,0
25437.9401901,57,0
25443.9401901,59,0
25449.94016,60,0
25458.9401901,61,0
25459.94016,62,0
25464.94016,61,0
25471.9401901,60,0
25475.9401901,59,0
25481.9401901,59,0
25486.9401901,59,0
25491.9401901,59,0
25496.94016,59,0
25501.9401901,60,0
25508.94016,61,0
25514.94016,61,0
25516.94016,60,0
25521.9401901,60,0
25526.9401901,61,0
25531.9401901,61,0
25536.9401901,61,0
25541.94016,61,0
25546.9401901,60,0
25551.94016,60,0
25556.9401901,60,0
25561.94016,61,0
25568.9401901,63,0
25571.94016,67,0
25580.9401901,57,0
25582.94016,57,0
25586.9401901,57,0
25591.9401901,57,0
25596.9401901,57,0
25601.94016,59,0
25606.9401901,60,0
25612.9401901,63,0
25617.9401901,63,0
25622.94016,64,0
25627.9401901,65,0
25633.9401901,65,0
25638.94016,64,0
25643.9401901,64,0
25649.9401901,64,0
25654.94016,63,0
25661.9401901,63,0
25664.9401901,62,0
25669.9401901,62,0
25676.94016,62,0
25684.9401901,62,0
25688.9401901,65,0
25691.94016,67,0
25696.9401901,66,0
25703.9401901,65,0
25706.9401901,64,0
25712.9401901,65,0
25717.94016,66,0
25724.9401901,66,0
25727.9401901,65,0
25732.9401901,66,0
25737.9401901,66,0
25746.94016,68,0
25750.94016,70,0
25753.94016,70,0
25758.9401901,69,0
25767.9401901,82,0
25773.9401901,81,0
25774.9401901,80,0
25779.9401901,80,0
25784.9401901,79,0
25789.9401901,61,0
25799.94016,60,0
25804.9401901,61,0
25805.9401901,61,0
25812.9401901,59,0
25815.9401901,59,0
25825.9401901,58,0
25826.94016,59,0
25831.9401901,62,0
25838.9401901,58,0
25845.9401901,59,0
25849.94016,59,0
25853.9401901,58,0
25857.94016,58,0
25862.9401901,60,0
25868.9401901,59,0
25873.9401901,60,0
25882.9401901,59,0
25886.94016,59,0
25888.94016,60,0
25895.9401901,59,0
25898.94016,59,0
25903.9401901,59,0
25913.94016,57,0
25917.94016,58,0
25921.9401901,60,0
25924.9401901,61,0
25933.9401901,59,0
25938.9401901,58,0
25939.9401901,58,0
25944.9401901,58,0
25953.9401901,58,0
25954.94016,58,0
25961.9401901,59,0
25964.9401901,60,0
25969.9401901,61,0
25978.9401901,60,0
25979.9401901,60,0
25984.94016,60,0
25992.9401901,61,0
25998.9401901,63,0
26002.9401901,61,0
26004.94016,62,0
26011.9401901,59,0
26015.9401901,61,0
26026.94016,55,0
26029.94016,56,0
26034.9401901,57,0
26041.94016,59,0
26043.9401901,59,0
26053.9401901,60,0
26054.9401901,60,0
26060.94016,60,0
26065.9401901,60,0
26071.9401901,60,0
26076.94016,61,0
26081.9401901,61,0
26087.94016,83,0
26096.9401901,62,0
26101.9401901,61,0
26107.9401901,61,0
26108.94016,61,0
26118.9401901,59,0
26122.94016,58,0
26124.9401901,59,0
26131.9401901,59,0
26134.9401901,59,0
26139.9401901,56,0
26144.94016,59,0
26149.94016,58,0
26157.94016,56,0
26160.9401901,56,0
26164.9401901,56,0
26170.9401901,59,0
26177.94016,59,0
26181.9401901,60,0
26186.9401901,59,0
26191.9401901,60,0
26197.94016,59,0
26202.94016,60,0
26207.9401901,61,0
26213.9401901,61,0
26218.9401901,63,0
26224.9401901,64,0
26229.9401901,64,0
26235.94016,63,0
26240.9401901,66,0
26248.94016,66,0
26250.9401901,63,0
26255.9401901,64,0
26262.94016,64,0
26266.94016,65,0
26274.9401901,59,0
26276.9401901,59,0
26281.9401901,61,0
26287.94016,60,0
26292.9401901,62,0
26297.94016,64,0
26302.94016,66,0
26307.9401901,67,0
26313.94016,68,0
26318.9401901,66,0
26327.94016,64,0
26330.9401901,63,0
26335.9401901,64,0
26342.9401901,65,0
26345.9401901,67,0
26350.9401901,67,0
26355.9401901,67,0
26361.94016,67,0
26366.94016,68,0
26372.9401901,67,0
26377.9401901,68,0
26382.94016,68,0
26389.9401901,70,0
26395.9401901,71,0
26397.9401901,68,0
26402.94016,66,0
26407.9401901,65,0
26415.94016,65,0
26417.9401901,65,0
26425.9401901,64,0
26428.9401901,63,0
26433.9401901,62,0
26441.9401901,65,0
26445.9401901,64,0
26452.94016,69,0
26455.9401901,72,0
26460.94016,70,0
26465.94016,66,0
26470.9401901,66,0
26475.94016,65,0
26480.9401901,65,0
26485.9401901,62,0
26490.94016,63,0
26495.9401901,63,0
26500.9401901,67,0
26506.9401901,65,0
26511.9401901,65,0
26517.94016,68,0
26522.94016,71,0
26528.94016,71,0
26532.9401901,69,0
26537.9401901,71,0
26542.9401901,72,0
26548.94016,73,0
26557.9401901,80,0
26558.94016,80,0
26567.9401901,73,0
26568.94016,72,0
26576.9401901,64,0
26578.94016,65,0
26583.9401901,67,0
26588.9401901,69,0
26593.9401901,69,0
26598.9401901,72,0
26605.94016,72,0
26613.9401901,70,0
26614.9401901,70,0
26619.9401901,70,0
26624.9401901,71,0
26629.9401901,75,0
26634.9401901,75,0
26640.9401901,70,0
26645.9401901,69,0
26650.9401901,71,0
26655.9401901,71,0
26661.9401901,68,0
26669.9401901,68,0
26673.9401901,69,0
26678.94016,69,0
26685.9401901,56,0
26692.9401901,59,0
26697.9401901,61,0
26699.9401901,62,0
26703.9401901,63,0
26708.9401901,65,0
26713.9401901,66,0
26718.94016,67,0
26726.9401901,68,0
26732.94016,75,0
26735.9401901,76,0
26739.9401901,70,0
26744.9401901,72,0
26749.9401901,72,0
26757.94016,77,0
26763.94016,72,0
26765.9401901,71,0
26770.94016,72,0
26775.94016,72,0
26780.94016,68,0
26785.9401901,71,0
26790.94016,76,0
26800.94016,67,0
26803.94016,65,0
26807.94016,65,0
26812.9401901,65,0
26818.9401901,64,0
26823.9401901,62,0
26828.9401901,63,0
26834.9401901,66,0
26839.9401901,66,0
26844.94016,66,0
26852.9401901,67,0
26854.9401901,68,0
26860.9401901,68,0
26865.94016,68,0
26870.9401901,67,0
26877.94016,68,0
26886.9401901,70,0
26887.9401901,70,0
26896.9401901,68,0
26897.9401901,68,0
26905.9401901,68,0
26907.94016,67,0
26912.9401901,66,0
26917.94016,69,0
26922.9401901,68,0
26928.9401901,68,0
26933.9401901,68,0
26938.9401901,68,0
26947.9401901,68,0
26950.9401901,68,0
26953.9401901,68,0
26962.9401901,58,0
26963.94016,58,0
26969.9401901,59,0
26973.9401901,61,0
26979.94016,61,0
26984.9401901,61,0
26991.94016,65,0
26994.9401901,67,0
27001.9401901,67,0
27004.9401901,65,0
27009.9401901,65,0
27018.9401901,64,0
27020.94016,62,0
27025.94016,62,0
27030.94016,63,0
27035.9401901,66,0
27042.9401901,64,0
27047.9401901,63,0
27052.9401901,62,0
27057.94016,59,0
27062.9401901,60,0
27067.94016,65,0
27072.94016,67,0
27077.94016,69,0
27082.9401901,72,0
27087.9401901,72,0
27093.94016,72,0
27098.9401901,72,0
27103.9401901,72,0
27109.94016,73,0
27114.9401901,74,0
27119.94016,74,0
27124.9401901,75,0
27133.9401901,77,0
27136.9401901,77,0
27139.9401901,75,0
27145.94016,75,0
27150.94016,75,0
27156.9401901,77,0
27160.9401901,77,0
27165.9401901,75,0
27174.9401901,85,0
27176.9401901,84,0
27181.94016,85,0
27186.9401901,85,0
27195.9401901,70,0
27199.9401901,71,0
27201.9401901,73,0
27207.9401901,76,0
27213.94016,75,0
27218.9401901,75,0
27225.9401901,72,0
27229.94016,73,0
27237.94016,59,0
27245.94016,65,0
27247.94016,64,0
27251.94016,65,0
27256.9401901,67,0
27261.9401901,67,0
27270.94016,67,0
27272.9401901,68,0
27277.94016,68,0
27282.9401901,67,0
27287.9401901,69,0
27293.9401901,75,0
27299.94016,76,0
27305.94016,71,0
27309.94016,72,0
27319.9401901,72,0
27320.9401901,72,0
27325.9401901,68,0
27331.94016,66,0
27336.94016,67,0
27341.94016,68,0
27346.94016,67,0
27351.94016,64,0
27356.9401901,64,0
27361.94016,63,0
27366.9401901,62,0
27372.9401901,62,0
27377.9401901,62,0
27383.94016,63,0
27388.9401901,66,0
27393.9401901,66,0
27398.9401901,67,0
27403.9401901,67,0
27408.9401901,67,0
27413.94016,63,0
27418.94016,63,0
27423.9401901,63,0
27432.9401901,64,0
27433.9401901,65,0
27439.9401901,65,0
27443.94016,67,0
27449.9401901,66,0
27454.9401901,70,0
27459.94016,71,0
27464.94016,69,0
27469.9401901,68,0
27474.9401901,69,0
27481.94016,67,0
27484.9401901,66,0
27489.9401901,66,0
27494.9401901,67,0
27500.9401901,67,0
27509.94016,69,0
27512.9401901,68,0
27520.94016,66,0
27522.9401901,65,0
27528.94016,63,0
27533.94016,62,0
27538.9401901,63,0
27543.9401901,68,0
27548.9401901,68,0
27554.9401901,65,0
27559.9401901,65,0
27564.9401901,66,0
27569.9401901,68,0
27575.9401901,67,0
27580.9401901,68,0
27585.9401901,68,0
27593.9401901,71,0
27595.9401901,75,0
27600.9401901,75,0
27605.9401901,74,0
27610.9401901,77,0
27615.9401901,78,0
27621.9401901,77,0
27631.9401901,71,0
27632.9401901,71,0
27640.9401901,65,0
27643.9401901,66,0
27649.9401901,70,0
27655.9401901,74,0
27660.9401901,76,0
27666.94016,75,0
27671.9401901,76,0
27676.94016,75,0
27684.9401901,73,0
27687.94016,73,0
27692.9401901,73,0
27697.9401901,75,0
27703.9401901,80,0
27709.9401901,82,0
27714.9401901,82,0
27724.9401901,69,0
