Time,Value,Label
27897.23858,61,0
27902.23858,61,0
27907.23858,60,0
27913.23858,59,0
27918.23858,59,0
27923.23858,59,0
27928.23858,59,0
27933.23858,59,0
27938.23858,59,0
27943.2385499,59,0
27948.2385499,59,0
27953.23858,59,0
27958.23858,59,0
27963.2385499,60,0
27968.23858,60,0
27973.23858,61,0
27978.23858,60,0
27983.23858,60,0
27988.23858,60,0
27993.23858,60,0
27998.23858,59,0
28003.23858,59,0
28008.23858,59,0
28013.2385499,61,0
28018.23858,61,0
28023.23858,60,0
28029.2385499,60,0
28034.2385499,59,0
28039.23858,59,0
28044.23858,60,0
28049.23858,60,0
28054.23858,60,0
28059.23858,59,0
28065.23858,60,0
28070.23858,61,0
28076.23858,60,0
28081.23858,60,0
28086.23858,60,0
28091.23858,60,0
28096.23858,60,0
28101.2385499,60,0
28106.23858,60,0
28111.23858,61,0
28116.23858,60,0
28121.23858,60,0
28126.23858,60,0
28132.23858,60,0
28137.23858,59,0
28143.23858,59,0
28148.23858,59,0
28153.23858,60,0
28158.2385499,60,0
28163.23858,61,0
28168.23858,61,0
28173.23858,61,0
28178.23858,61,0
28184.23858,60,0
28189.23858,60,0
28194.2385499,60,0
28199.23858,60,0
28204.2385499,60,0
28209.2385499,60,0
28214.23858,60,0
28219.23858,61,0
28224.23858,61,0
28229.2385499,60,0
28234.2385499,60,0
28239.23858,61,0
28244.23858,62,0
28249.23858,61,0
28254.23858,61,0
28260.23858,60,0
28266.23858,60,0
28271.23858,61,0
28276.2385499,61,0
28281.23858,61,0
28286.23858,59,0
28291.23858,60,0
28296.23858,60,0
28302.23858,61,0
28306.23858,62,0
28311.23858,61,0
28316.23858,59,0
28321.23858,59,0
28326.23858,60,0
28331.2385499,60,0
28336.2385499,60,0
28343.23858,60,0
28348.23858,60,0
28352.23858,60,0
28357.23858,60,0
28362.23858,60,0
28367.23858,61,0
28372.23858,60,0
28377.2385499,60,0
28382.23858,59,0
28387.23858,59,0
28392.2385499,59,0
28397.23858,59,0
28402.2385499,59,0
28407.23858,59,0
28412.23858,59,0
28417.2385499,59,0
28422.2385499,60,0
28427.23858,60,0
28433.2385499,60,0
28438.23858,60,0
28443.23858,60,0
28448.23858,59,0
28453.2385499,59,0
28458.23858,58,0
28463.23858,59,0
28468.23858,60,0
28473.2385499,59,0
28478.23858,57,0
28483.23858,59,0
28488.23858,59,0
28493.23858,58,0
28498.23858,59,0
28503.23858,59,0
28508.23858,59,0
28513.23858,60,0
28518.23858,60,0
28524.23858,61,0
28529.23858,61,0
28535.23858,60,0
28540.2385499,59,0
28545.2385499,59,0
28550.23858,59,0
28555.23858,59,0
28561.23858,59,0
28566.23858,60,0
28571.23858,60,0
28576.23858,60,0
28582.23858,60,0
28588.23858,59,0
28593.2385499,59,0
28598.23858,59,0
28603.23858,59,0
28608.23858,59,0
28614.23858,59,0
28619.23858,60,0
28624.23858,60,0
28630.23858,60,0
28634.23858,59,0
28639.23858,59,0
28644.23858,60,0
28649.2385499,60,0
28654.23858,60,0
28659.23858,60,0
28664.23858,60,0
28669.2385499,60,0
28674.23858,60,0
28679.23858,60,0
28684.23858,60,0
28689.23858,61,0
28694.23858,61,0
28699.2385499,61,0
28704.23858,61,0
28710.23858,59,0
28715.23858,59,0
28720.23858,61,0
28725.2385499,62,0
28730.23858,61,0
28735.2385499,61,0
28740.23858,61,0
28745.23858,61,0
28750.23858,61,0
28755.23858,60,0
28760.23858,60,0
28765.23858,60,0
28770.23858,60,0
28775.23858,60,0
28780.23858,60,0
28785.2385499,60,0
28790.23858,60,0
28796.23858,60,0
28801.23858,60,0
28806.2385499,60,0
28811.23858,59,0
28816.23858,60,0
28821.23858,61,0
28826.23858,60,0
28831.23858,60,0
28836.23858,60,0
28841.23858,60,0
28846.23858,60,0
28851.23858,60,0
28856.2385499,60,0
28861.23858,60,0
28866.2385499,60,0
28871.23858,60,0
28877.23858,61,0
28882.23858,61,0
28887.23858,61,0
28892.23858,61,0
28902.2385499,59,0
28903.23858,59,0
28908.23858,58,0
28913.2385499,59,0
28920.23858,61,0
28923.23858,63,0
28929.23858,68,0
28934.23858,68,0
28940.23858,68,0
28949.23858,90,0
28952.2385499,90,0
28960.23858,58,0
28966.23858,57,0
28971.23858,57,0
28976.2385499,57,0
28978.23858,56,0
28983.23858,55,0
28991.23858,55,0
28996.23858,55,0
29002.23858,55,0
29006.23858,55,0
29012.23858,55,0
29018.23858,55,0
29023.2385499,57,0
29025.23858,57,0
29034.23858,57,0
29036.23858,57,0
29041.23858,58,0
29047.2385499,55,0
29051.23858,55,0
29057.23858,56,0
29062.23858,56,0
29067.23858,56,0
29072.23858,57,0
29077.23858,59,0
29082.2385499,59,0
29087.23858,59,0
29093.23858,59,0
29097.23858,59,0
29102.2385499,58,0
29107.23858,56,0
29112.23858,58,0
29118.23858,59,0
29123.2385499,59,0
29128.23858,59,0
29133.23858,58,0
29138.23858,58,0
29143.23858,58,0
29148.2385499,58,0
29153.23858,58,0
29159.23858,58,0
29165.23858,59,0
29171.23858,59,0
29179.23858,59,0
29181.23858,59,0
29186.23858,59,0
29191.23858,58,0
29196.23858,58,0
29202.23858,59,0
29208.23858,59,0
29213.23858,60,0
29219.23858,59,0
29224.2385499,59,0
29229.23858,59,0
29234.23858,59,0
29239.23858,59,0
29244.23858,59,0
29249.23858,59,0
29255.23858,59,0
29261.23858,55,0
29265.23858,55,0
29270.23858,55,0
29275.23858,56,0
29281.23858,56,0
29286.23858,56,0
29291.2385499,59,0
29296.23858,58,0
29301.23858,55,0
29307.2385499,57,0
29312.2385499,59,0
29317.2385499,60,0
29322.23858,59,0
29327.23858,57,0
29332.23858,59,0
29337.23858,60,0
29342.23858,61,0
29350.2385499,57,0
29352.2385499,58,0
29357.2385499,59,0
29362.23858,60,0
29368.23858,60,0
29373.23858,60,0
29379.23858,60,0
29384.23858,62,0
29389.23858,62,0
29394.23858,60,0
29400.23858,61,0
29405.2385499,64,0
29410.23858,63,0
29416.23858,63,0
29421.2385499,64,0
29426.2385499,64,0
29431.23858,62,0
29436.23858,62,0
29441.23858,62,0
29446.2385499,63,0
29451.23858,69,0
29456.23858,70,0
29465.23858,82,0
29467.23858,81,0
29473.23858,77,0
29478.23858,77,0
29484.23858,77,0
29491.23858,72,0
29495.23858,68,0
29500.2385499,66,0
29505.23858,64,0
29511.2385499,63,0
29516.23858,62,0
29522.23858,62,0
29527.23858,62,0
29531.23858,62,0
29536.23858,62,0
29541.23858,61,0
29546.23858,62,0
29552.23858,63,0
29557.23858,64,0
29562.23858,64,0
29568.23858,64,0
29573.23858,65,0
29578.23858,65,0
29588.23858,82,0
29593.23858,85,0
29598.23858,77,0
29603.23858,68,0
29607.23858,68,0
29610.23858,68,0
29615.23858,69,0
29622.23858,69,0
29625.23858,69,0
29630.23858,71,0
29635.23858,73,0
29640.23858,75,0
29646.23858,74,0
29655.23858,76,0
29657.23858,75,0
29666.23858,75,0
29670.23858,74,0
29672.2385499,74,0
29678.2385499,75,0
29682.23858,75,0
29690.23858,79,0
29695.23858,77,0
29697.2385499,76,0
29702.23858,75,0
29707.23858,73,0
29713.2385499,74,0
29718.23858,74,0
29724.2385499,73,0
29729.23858,74,0
29734.23858,70,0
29739.23858,73,0
29748.23858,75,0
29749.23858,76,0
29755.23858,79,0
29760.23858,83,0
29765.23858,77,0
29770.23858,79,0
29776.23858,82,0
29781.23858,75,0
29786.23858,75,0
29796.23858,75,0
29797.23858,75,0
29806.23858,71,0
29807.23858,71,0
29812.23858,71,0
29817.23858,71,0
29826.23858,81,0
29830.23858,84,0
29832.23858,84,0
29840.23858,71,0
29847.23858,78,0
29852.23858,76,0
29854.23858,76,0
29858.23858,76,0
29863.23858,77,0
29872.2385499,76,0
29874.23858,76,0
29879.23858,76,0
29888.23858,80,0
29893.23858,80,0
29897.23858,80,0
29899.23858,80,0
29904.23858,81,0
29909.23858,81,0
29915.23858,81,0
29923.23858,86,0
29925.23858,86,0
29933.23858,86,0
29935.23858,86,0
29940.2385499,83,0
29945.23858,82,0
29952.23858,71,0
29958.2385499,75,0
29960.2385499,75,0
29967.23858,73,0
29974.23858,77,0
29976.23858,76,0
29980.23858,75,0
29985.23858,75,0
29992.23858,76,0
29995.23858,76,0
30000.23858,77,0
30007.2385499,78,0
30014.23858,80,0
30019.23858,81,0
30021.23858,81,0
30026.23858,81,0
30031.23858,80,0
30037.23858,77,0
30042.2385499,83,0
30047.23858,82,0
30056.2385499,80,0
30061.23858,77,0
30062.23858,77,0
30067.23858,77,0
30072.23858,77,0
30077.23858,77,0
30086.23858,77,0
30087.23858,77,0
30092.23858,77,0
30098.23858,77,0
30102.23858,77,0
30111.23858,76,0
30116.23858,74,0
30121.23858,77,0
30122.23858,77,0
30127.2385499,76,0
30132.23858,75,0
30141.23858,74,0
30143.23858,75,0
30147.23858,74,0
30157.23858,87,0
30158.23858,87,0
30163.23858,87,0
30168.23858,86,0
30173.2385499,86,0
30182.23858,87,0
30187.23858,87,0
30191.23858,87,0
30197.23858,94,0
30201.23858,93,0
30203.23858,93,0
30209.23858,93,0
30213.23858,94,0
30222.23858,78,0
30227.23858,77,0
30228.2385499,77,0
30233.23858,77,0
30242.23858,77,0
30243.23858,77,0
30251.2385499,77,0
30253.23858,76,0
30259.23858,75,0
30268.23858,77,0
30271.23858,76,0
30274.2385499,76,0
30279.23858,76,0
30285.2385499,64,0
30294.23858,76,0
30295.23858,76,0
30300.23858,75,0
30309.2385499,77,0
30311.23858,77,0
30319.23858,76,0
30321.23858,76,0
30330.23858,76,0
30332.23858,76,0
30336.23858,75,0
30346.2385499,75,0
30350.23858,73,0
30352.23858,72,0
30357.23858,72,0
30362.23858,73,0
30369.2385499,73,0
30373.23858,73,0
30378.23858,74,0
-573407.48573,74,0
-573167.65452,78,0
-572872.36932,58,0
-572374.58424,68,0
-572077.08427,76,0
-571863.97478,91,0
-571715.91258,80,0
-571599.91254,88,0
-571239.41318,98,0
-570992.91291,90,0
-570526.54579,83,0
-570420.54573,77,0
-569883.75748,80,0
-569799.75748,73,0
-569511.25761,74,0
-569086.50731,70,0
-568770.50731,71,0
-568535.50731,71,0
-568258.5074,76,0
-567922.0074,69,0
-567776.5074,69,0
-567411.50767,70,0
-566916.50766,75,0
-566664.50787,72,0
-566368.50893,71,0
-566052.00833,70,0
-565706.50855,70,0
-565523.00864,73,0
-565296.50861,71,0
-564807.00863,66,0
-564613.50891,68,0
-564389.30452,95,0
-564319.74229,92,0
-564144.53215,129,1
-563941.45537,61,0
-563786.45462,81,0
-563554.79426,103,0
-563449.73226,94,0
-563279.12278,92,0
-563073.56194,73,0
-562790.06194,65,0
-562664.56047,75,0
-561840.72843,134,1
-561835.72843,127,1
-561832.72843,124,1
-561825.72843,115,0
-561821.72846,115,0
-561819.72846,113,0
-561814.72846,110,0
-561809.72843,116,0
-561801.72846,118,0
-561795.72843,119,0
-561793.72843,120,1
-561789.72843,118,0
-561784.72846,120,1
-561779.72843,122,1
-561770.72846,120,1
-561767.72843,119,0
-561764.72846,120,1
-561759.72846,119,0
-561750.72843,119,0
-561745.72846,121,1
-561744.72843,121,1
-561735.72843,114,0
-561731.72846,113,0
-561725.72843,113,0
-561724.72843,113,0
-561718.72846,114,0
-561714.72843,116,0
-561708.72843,117,0
-561703.72843,116,0
-561699.72846,116,0
-561692.72846,114,0
-561687.72846,109,0
-561684.72843,110,0
-561677.72843,108,0
-561670.72843,102,0
-561667.72843,99,0
-561663.72843,93,0
-561658.72843,101,0
-561650.72846,92,0
-561646.72843,90,0
-561640.72846,90,0
-561638.72843,91,0
-561634.72843,94,0
-561625.72843,97,0
-561620.72843,93,0
-561619.72846,93,0
-561614.72846,97,0
-561609.72843,100,0
-561603.72843,103,0
-561598.72843,104,0
-561590.72846,103,0
-561586.72846,106,0
-561580.72846,105,0
-561579.72843,105,0
-561570.72846,99,0
-561565.72843,91,0
-561561.72846,90,0
-561559.72846,91,0
-561550.72843,94,0
-561545.72846,95,0
-561544.72843,95,0
-561535.72846,90,0
-561534.72846,90,0
-561525.72843,96,0
-561522.72843,94,0
-561515.72843,89,0
-561510.72843,88,0
-561506.72846,89,0
-561503.72846,89,0
-561499.72843,90,0
-561491.72843,94,0
-561489.72843,95,0
-561482.72843,93,0
-561476.72843,92,0
-561470.72843,89,0
-561465.72846,89,0
-561463.72843,89,0
-561455.72846,92,0
-561453.72846,92,0
-561445.72846,95,0
-561444.72843,94,0
-561435.72843,90,0
-561434.72843,90,0
-561428.72843,89,0
-561421.72843,92,0
-561419.72843,90,0
-561410.72846,92,0
-561408.72843,91,0
-561404.72843,93,0
-561395.72843,95,0
-561394.72846,95,0
-561385.72843,86,0
-561218.80751,85,0
-561097.30751,81,0
-560598.30728,85,0
-560460.30734,82,0
-560192.80738,81,0
-559694.30747,83,0
-559542.30753,84,0
-559334.80778,88,0
-558984.80796,83,0
-558774.10054,137,1
-558554.02454,82,0
-558303.02448,82,0
-558177.52314,85,0
-557728.52523,81,0
-557584.02529,77,0
-557309.7893,77,0
-557156.78913,75,0
-556890.28907,75,0
-556387.28959,78,0
-556287.78944,77,0
-555966.28954,79,0
-555523.28942,79,0
-555257.29834,84,0
-554967.79565,79,0
-554842.29565,78,0
-554363.79143,74,0
-554184.7903,81,0
-553946.7902,74,0
-553681.79029,66,0
-553014.94274,124,1
-552745.75137,124,1
-552742.75137,123,1
-552740.75137,123,1
-552735.7514,119,0
-552731.7514,117,0
-552726.75137,118,0
-552717.75137,121,1
-552714.75137,121,1
-552707.75137,118,0
-552706.75137,118,0
-552698.75137,120,1
-552693.75918,121,1
-552690.75921,120,1
-552682.75918,123,1
-552678.75918,122,1
-552676.75921,123,1
-552667.75918,126,1
-552666.75921,126,1
-552661.75921,125,1
-552652.75918,135,1
-552647.75918,134,1
-552645.75918,134,1
-552640.75921,133,1
-552632.75921,134,1
-552631.75918,133,1
-552624.75921,135,1
-552619.75918,135,1
-552614.75921,133,1
-552611.75918,132,1
-552602.75918,131,1
-552599.75918,129,1
-552592.75918,133,1
-552590.75918,133,1
-552582.75918,127,1
-552580.75921,127,1
-552574.75918,126,1
-552571.75918,125,1
-552565.75921,126,1
-552557.75918,128,1
-552552.75921,128,1
-552551.75918,128,1
-552546.75921,127,1
-552538.75918,121,1
-552535.75921,122,1
-552529.75921,123,1
-552526.75918,121,1
-552517.75918,123,1
-552515.75918,122,1
-552510.75918,123,1
-552503.75918,123,1
-552500.75918,126,1
-552493.75918,126,1
-552491.75921,125,1
-552486.75921,128,1
-552472.75921,121,1
-552368.75921,114,0
-552365.75921,113,0
-552357.75918,111,0
-552355.75918,111,0
-552351.75918,114,0
-552346.75918,114,0
-552340.75918,117,0
-552264.75921,119,0
-552186.14415,82,0
-551956.14063,79,0
-551862.14063,87,0
-551381.51441,80,0
-551111.01441,73,0
-550873.51457,74,0
-550420.51461,69,0
-550299.51494,83,0
-549796.51787,79,0
-549703.51787,82,0
-549314.01723,74,0
-548992.01586,71,0
-548766.01586,67,0
-548510.51554,79,0
-548095.01587,67,0
-547782.51589,66,0
-547634.01611,83,0
-547101.51643,70,0
-546836.01634,67,0
-546507.51721,64,0
-546379.51721,84,0
-546046.01689,65,0
-545737.01696,65,0
-545456.01718,68,0
-545121.01718,66,0
-544884.51718,66,0
-544653.51772,62,0
-544315.518,78,0
-543888.51832,83,0
-543670.51822,71,0
-543292.018,75,0
-542987.01868,66,0
-542605.78845,66,0
-542543.78845,62,0
-542179.28496,63,0
-541855.28472,63,0
-541552.49571,71,0
-541282.00317,68,0
-541034.50927,71,0
-540173.90609,105,0
-540170.90606,103,0
-540165.90606,99,0
-540160.90606,96,0
-540155.90606,95,0
-540154.90606,95,0
-540145.90606,96,0
-540144.90606,97,0
-540139.90606,103,0
-540130.90606,115,0
-540129.90609,114,0
-540060.90609,111,0
-540057.90606,109,0
-540050.90606,107,0
-540049.90609,108,0
-540040.90609,104,0
-540039.90609,104,0
-540034.90606,101,0
-540026.90606,97,0
-540021.90609,92,0
-540019.90606,96,0
-540010.90606,97,0
-540009.90606,98,0
-540000.90606,98,0
-539998.90606,98,0
-539994.90609,101,0
-539985.90606,99,0
-539982.90606,100,0
-539979.90606,99,0
-539970.90609,101,0
-539965.90606,100,0
-539964.90606,99,0
-539955.90606,93,0
-539950.90606,96,0
-539946.90609,97,0
-539944.90606,98,0
-539939.90606,101,0
-539930.90609,96,0
-539927.90609,96,0
-539924.90606,95,0
-539915.90609,93,0
-539914.90606,93,0
-539905.90606,93,0
-539900.90606,85,0
-539895.90606,84,0
-539892.90606,82,0
-539885.90606,86,0
-539884.90606,86,0
-539875.90609,94,0
-539874.90609,94,0
-539865.90606,94,0
-539861.90606,93,0
-539859.90609,96,0
-539854.90606,99,0
-539849.90606,101,0
-539840.90606,96,0
-539838.90606,97,0
-539833.90606,94,0
-539825.90609,97,0
-539824.90609,97,0
-539819.90609,92,0
-539813.90606,95,0
-539805.90606,93,0
-539803.90606,93,0
-539795.90606,98,0
-539790.90606,99,0
-539785.90606,92,0
-539782.90606,92,0
-539779.90606,91,0
-539770.90609,94,0
-539765.90609,97,0
-539761.90609,97,0
-539757.90606,95,0
-539754.90609,94,0
-539749.90606,92,0
-539741.90606,87,0
-539636.39074,78,0
-539529.89094,65,0
-539226.3966,65,0
-538607.39141,87,0
-538246.3938,93,0
-537830.39211,108,0
-537671.89205,94,0
-536623.8925,90,0
-536447.39298,83,0
-536131.39251,78,0
-535971.39262,79,0
-535585.39288,78,0
-535204.39278,79,0
-534974.39287,91,0
-534536.39319,80,0
-534312.26828,83,0
-533952.26863,78,0
-533861.76872,80,0
-533404.14367,71,0
-533186.14394,83,0
-532940.14397,86,0
-532400.64423,77,0
-532209.64415,81,0
-531921.1445,80,0
-531622.64452,83,0
-531396.14443,79,0
-531042.645,79,0
-530586.145,87,0
-483847.81206,67,0
-483611.81206,67,0
-483427.31222,67,0
-482974.81244,72,0
-482902.81244,71,0
-482756.08183,69,0
-482543.08206,77,0
-482010.5819,72,0
-481876.5819,71,0
-481481.08224,74,0
-481273.08227,72,0
-481003.58227,73,0
-480501.0824,71,0
-480260.08243,68,0
-479930.0828,77,0
-479822.58286,75,0
-479501.58324,69,0
-479065.58337,70,0
-478706.58337,67,0
-478482.08337,73,0
-478177.08368,75,0
-477868.58415,69,0
-477752.08415,70,0
-477375.08404,72,0
-476974.08491,71,0
-476861.08894,74,0
-476444.61512,77,0
-475384.08537,94,0
-475266.08537,74,0
-475077.5868,84,0
-474591.58549,81,0
-474196.58526,79,0
-474082.58526,79,0
-473624.08567,73,0
-473371.08589,66,0
-473031.08561,66,0
-472866.08622,69,0
-472660.58627,77,0
-472140.58641,75,0
-471830.61802,87,0
-471529.08642,78,0
-471322.08642,82,0
-471172.08642,72,0
-471017.89928,75,0
-470864.38369,74,0
-470559.38366,72,0
-470154.38375,75,0
-469964.88394,75,0
-469649.88407,77,0
-469346.88418,73,0
-468921.38433,74,0
-468601.8853,78,0
-468464.3854,75,0
-468001.38564,77,0
-467765.88564,72,0
-467577.3851,76,0
-467251.3852,76,0
-466808.3852,80,0
-466653.8852,77,0
-466220.38555,77,0
-465968.38557,73,0
-465616.38554,75,0
-465316.88585,80,0
-465139.38591,78,0
-464806.88618,74,0
-464179.88631,81,0
-463877.3864,77,0
-463625.38703,79,0
-463237.38703,80,0
-462933.38708,78,0
-462264.88725,85,0
-461408.88733,92,0
-461055.38753,79,0
-460900.38759,79,0
-460559.38759,78,0
-460279.88769,79,0
-459897.88783,75,0
-459749.88783,74,0
-459325.88797,76,0
-458902.88848,60,0
-458584.88848,77,0
-458446.88848,74,0
-458035.38852,72,0
-457928.88852,74,0
-457667.8888,78,0
-457213.88919,76,0
-456920.88912,75,0
-456814.38936,76,0
-456652.10431,67,0
-455935.60451,72,0
-455814.60451,71,0
-455360.60485,68,0
-455143.10472,69,0
-454787.60472,73,0
-454637.60496,66,0
-454235.60496,67,0
-454070.10572,68,0
-453497.6057,68,0
-453187.60576,67,0
-453117.6057,69,0
-452585.60582,62,0
-452500.10575,64,0
-452167.60605,70,0
-451878.60582,70,0
-451672.10642,67,0
-451362.11073,73,0
-451072.10708,63,0
-450495.60705,66,0
-450433.60705,60,0
-450082.60737,66,0
-449849.10694,71,0
-449329.6071,78,0
-449119.1071,67,0
-448977.10701,69,0
-448586.6071,69,0
-448359.11538,67,0
-447795.61124,67,0
-447482.60921,69,0
-447400.60921,69,0
-446956.1082,62,0
-446672.60822,69,0
-446470.60832,67,0
-446094.60832,73,0
-445735.10842,86,0
-445083.10869,93,0
-444757.10991,72,0
-444339.61191,68,0
-444150.61204,71,0
-443744.11206,67,0
-396237.18204,66,0
-396123.63513,58,0
-395840.14563,70,0
-395583.64552,60,0
-394770.10012,62,0
-391732.05734,68,0
-391527.76869,61,0
-391335.76874,70,0
-390602.14417,87,0
-390359.14409,75,0
-390133.01905,73,0
-389777.51919,75,0
-389607.01931,73,0
-389194.51939,81,0
-388837.02146,71,0
-388432.01984,70,0
-388368.51984,72,0
-388086.40998,98,0
-388014.34778,72,0
-387605.34802,85,0
-356703.66603,90,0
-356687.2914,70,0
-356632.29156,71,0
-356537.06175,77,0
-355986.5612,76,0
-355731.56098,69,0
-355529.5612,77,0
-355270.44795,81,0
-355108.38586,70,0
-355037.88607,73,0
-354864.72181,86,0
-354639.15941,71,0
-354512.11992,84,0
-354509.11992,83,0
-354501.11995,83,0
-354499.11992,78,0
-354495.11995,72,0
-354396.48741,71,0
-353935.48839,79,0
-353612.4883,69,0
-353324.88309,89,0
-353293.32096,80,0
-353031.32084,73,0
-352881.8208,67,0
-352473.82077,58,0
-303982.28413,82,0
-303768.28395,84,0
-303767.28395,84,0
-303195.6045,77,0
-302927.10473,82,0
-302762.60545,80,0
-302535.60481,74,0
-302280.60491,73,0
-301845.60501,76,0
-301507.10661,76,0
-301211.6067,74,0
-301010.606,72,0
-300669.10587,81,0
-300245.60587,82,0
-300108.10616,79,0
-299840.6064,82,0
-299545.60662,81,0
-299245.60701,84,0
-298793.60695,79,0
-298550.60702,73,0
-298179.10781,73,0
-297912.60784,79,0
-297530.98265,72,0
-297394.98276,73,0
-296939.85789,82,0
-296708.3579,75,0
-296430.35786,73,0
-296082.35781,77,0
-295892.85775,103,0
-295658.35792,78,0
-295129.85783,75,0
-294891.85808,76,0
-294585.85816,70,0
-294194.35816,76,0
-294032.85796,64,0
-293690.35835,71,0
-293389.35859,76,0
-293121.85863,70,0
-292866.85918,73,0
-292670.85936,76,0
-291931.35958,87,0
-291609.23491,85,0
-291367.73497,74,0
-290891.98547,79,0
-290760.98547,81,0
-290467.23485,78,0
-290254.73479,83,0
-289896.54972,74,0
-289417.54974,77,0
-289297.04975,77,0
-288983.55004,81,0
-288330.92604,77,0
-287895.80095,78,0
-287750.30095,80,0
-287427.10202,87,0
-287055.60202,83,0
-286687.60148,76,0
-286460.60005,86,0
-286265.60005,96,0
-285814.97505,82,0
-285661.97392,77,0
-285275.47506,85,0
-284889.34952,81,0
-284804.34981,81,0
-284383.35046,76,0
-283985.35105,83,0
-283507.63223,79,0
-283134.63461,70,0
-283002.13521,80,0
-282786.97869,120,1
-281797.74504,86,0
-281298.74482,83,0
-280125.57368,80,0
-280037.57368,80,0
-279724.07366,83,0
-279471.07431,85,0
-279027.57435,86,0
-278604.57449,88,0
-278358.07432,81,0
-278158.57444,86,0
-277702.57436,88,0
-277568.57717,57,0
-277146.5749,79,0
-277006.07505,94,0
-276759.08809,101,0
-276289.57472,94,0
-275797.57468,88,0
-274917.5753,83,0
-274470.16462,80,0
-274285.16181,74,0
-273868.1618,80,0
-273620.16166,82,0
-273355.16394,85,0
-273252.16397,85,0
-273052.9673,74,0
-272634.96703,86,0
-272494.9674,84,0
-272244.96681,87,0
-271839.46751,82,0
-271544.96773,81,0
-271350.46784,79,0
-271083.4679,78,0
-270214.48809,105,0
-270069.98809,91,0
-269651.48824,81,0
-269468.98829,81,0
-269271.49006,76,0
-268780.98886,79,0
-268553.99058,78,0
-268211.98896,75,0
-267961.48959,73,0
-267515.48974,74,0
-267198.48986,73,0
-267126.98978,73,0
-266833.49042,69,0
-266581.99065,71,0
-266184.49125,72,0
-265717.99122,73,0
-265482.49147,77,0
-265088.4919,63,0
-265022.99205,65,0
-264520.4919,69,0
-264415.9919,69,0
-264061.49181,65,0
-263680.99137,68,0
-263540.99137,68,0
-262998.99116,79,0
-262784.99116,70,0
-262496.49221,72,0
-262101.49135,65,0
-261841.99134,70,0
-261659.99134,67,0
-261315.49146,70,0
-261044.49168,68,0
-260654.30524,72,0
-260529.30526,70,0
-260092.80559,67,0
-259944.30556,71,0
-259434.80726,73,0
-259149.80695,66,0
-258960.30689,67,0
-258821.56137,67,0
-258609.56134,68,0
-258461.5616,65,0
-258015.56153,68,0
-257787.56186,69,0
-257427.06213,76,0
-257184.5622,70,0
-256787.06237,68,0
-256463.06247,68,0
-256218.5624,68,0
-255965.06297,68,0
-255768.56302,65,0
-255442.56312,69,0
-255090.5634,60,0
-254673.0635,73,0
-254328.56357,71,0
-254265.56357,68,0
-253778.06441,69,0
-253413.06441,72,0
-253291.06437,65,0
-252823.06502,66,0
-252565.06531,67,0
-252224.06554,69,0
-251934.06585,92,0
-251488.56453,71,0
-215144.61788,94,0
-215053.43411,92,0
-214894.43407,88,0
-214419.43333,105,0
-214262.43337,95,0
-214025.93337,92,0
-213698.93343,95,0
-213228.93559,95,0
-212915.93372,92,0
-212772.43373,95,0
-212472.43384,96,0
-212111.93404,95,0
-211817.43402,93,0
-211503.9339,89,0
-211292.43379,89,0
-210845.43405,92,0
-210533.93405,92,0
-210467.93405,94,0
-210007.93404,89,0
-209753.93419,92,0
-209299.93425,90,0
-209102.43429,92,0
-208950.4342,101,0
-208499.43429,94,0
-207945.93509,86,0
-207547.93573,95,0
-207297.9352,93,0
-207118.4352,98,0
-206688.93551,98,0
-206305.9359,104,0
-206186.93587,93,0
-205840.93597,100,0
-205574.43622,83,0
-205103.43639,86,0
-204947.43643,86,0
-204778.43637,88,0
-203791.43802,97,0
-203411.93889,90,0
-203294.15767,79,0
-203086.15767,74,0
-202686.15851,74,0
-202457.15894,76,0
-202212.66555,78,0
-201864.16105,73,0
-201757.16105,79,0
-201277.16064,81,0
-201024.66054,78,0
-200866.16054,81,0
-200444.16082,94,0
-200145.16167,85,0
-199854.66202,91,0
-199439.66147,84,0
-199331.16155,80,0
-198854.16172,73,0
-198522.16214,74,0
-198337.16201,73,0
-197939.66227,75,0
-197650.66215,76,0
-197388.16153,81,0
-197051.16139,74,0
-196907.66139,75,0
-196607.16157,83,0
-196171.6626,73,0
-195994.6626,76,0
-195681.16184,76,0
-195232.162,76,0
-194908.66194,74,0
-194673.66183,77,0
-194357.16166,75,0
-194261.66126,73,0
-193709.66152,73,0
-193461.66152,75,0
-192907.16171,68,0
-192191.66168,83,0
-192109.16193,69,0
-191845.66343,72,0
-191472.16265,76,0
-191225.16238,77,0
-190791.6622,78,0
-190440.16219,79,0
-190106.16265,77,0
-190009.16265,67,0
-189658.66251,82,0
-189227.46442,85,0
-188694.96636,80,0
-188287.96629,87,0
-188218.96629,89,0
-188184.96629,86,0
-187730.21662,84,0
-187404.71858,85,0
-187305.71858,84,0
-187044.7177,84,0
-186596.21736,82,0
-186317.71749,72,0
-185987.21746,80,0
-185795.71775,86,0
-185514.2179,86,0
-185010.72375,73,0
-184839.22124,81,0
-184437.71865,67,0
-184357.71871,91,0
-184024.71766,83,0
-183657.71845,104,0
-183223.71787,105,0
-182708.7182,84,0
-182584.7182,82,0
-182004.21924,91,0
-181897.71928,94,0
-181487.7189,90,0
-181242.21933,90,0
-180802.7189,89,0
-180537.71916,84,0
-180228.21913,84,0
-179952.71919,83,0
-179824.21918,86,0
-179305.21915,89,0
